12.144	0	0
12.0632424	0.00255024	0
11.8992984	0.01044384	0
11.70693744	0.02258784	0
11.46223584	0.04104672	0
11.15098512	0.06764208	0
10.79225136	0.10152384	0
10.35992496	0.14548512	0
9.8967528	0.19600416	0
9.34553664	0.26000304	0
8.77063968	0.32922384	0
8.1862704	0.40026624	0
7.55441808	0.47507328	0
6.9415104	0.5440512	0
6.35701968	0.60428544	0
5.75844192	0.65917632	0
5.15500656	0.70653792	0
4.5564288	0.74224128	0
3.986268	0.76361472	0
3.42084336	0.77090112	0
2.88395712	0.7626432	0
2.39261088	0.73993392	0
1.95287664	0.70410912	0
1.5526104	0.65504736	0
1.19460528	0.59372016	0
0.88129008	0.52146336	0
0.61436496	0.44070576	0
0.40269504	0.35691216	0
0.26607504	0.2865984	0
0.16807296	0.22211376	0
0.10273824	0.16831584	0
0.04869744	0.11160336	0
0.01663728	0.06472752	0
0.003036	0.03084576	0
0	0	0
0.00327888	-0.0261096	0
0.02076624	-0.05549808	0
0.06181296	-0.0837936	0
0.12763344	-0.11099616	0
0.21324864	-0.13455552	0
0.33966768	-0.15920784	0
0.4869744	-0.17985264	0
0.66281952	-0.19831152	0
0.90278496	-0.21762048	0
1.28277072	-0.23996544	0
1.71813312	-0.25757424	0
2.20304304	-0.27068976	0
2.73130704	-0.27906912	0
3.297096	-0.282348	0
3.89385216	-0.28040496	0
4.51501776	-0.2738472	0
5.15342784	-0.2629176	0
5.80191744	-0.24810192	0
6.45320016	-0.23025024	0
7.09962528	-0.20996976	0
7.73414928	-0.18835344	0
8.34924288	-0.16625136	0
8.93810544	-0.14402784	0
9.49393632	-0.12277584	0
10.0102992	-0.10237392	0
10.48124352	-0.08342928	0
10.90130448	-0.0661848	0
11.28165456	-0.04906176	0
11.57857536	-0.03448896	0
11.80663968	-0.02222352	0
11.97531984	-0.012144	0
12.07745088	-0.00534336	0
12.144	0	0
