4.86	0	0
4.827681	0.0010206	0
4.762071	0.0041796	0
4.6850886	0.0090396	0
4.5871596	0.0164268	0
4.4625978	0.0270702	0
4.3190334	0.0406296	0
4.1460174	0.0582228	0
3.960657	0.0784404	0
3.7400616	0.1040526	0
3.5099892	0.1317546	0
3.276126	0.1601856	0
3.0232602	0.1901232	0
2.777976	0.217728	0
2.5440642	0.2418336	0
2.3045148	0.2638008	0
2.0630214	0.2827548	0
1.823472	0.2970432	0
1.595295	0.3055968	0
1.3690134	0.3085128	0
1.1541528	0.305208	0
0.9575172	0.2961198	0
0.7815366	0.2817828	0
0.621351	0.2621484	0
0.4780782	0.2376054	0
0.3526902	0.2086884	0
0.2458674	0.1763694	0
0.1611576	0.1428354	0
0.1064826	0.114696	0
0.0672624	0.0888894	0
0.0411156	0.0673596	0
0.0194886	0.0446634	0
0.0066582	0.0259038	0
0.001215	0.0123444	0
0	0	0
0.0013122	-0.010449	0
0.0083106	-0.0222102	0
0.0247374	-0.033534	0
0.0510786	-0.0444204	0
0.0853416	-0.0538488	0
0.1359342	-0.0637146	0
0.194886	-0.0719766	0
0.2652588	-0.0793638	0
0.3612924	-0.0870912	0
0.5133618	-0.0960336	0
0.6875928	-0.1030806	0
0.8816526	-0.1083294	0
1.0930626	-0.1116828	0
1.31949	-0.112995	0
1.5583104	-0.1122174	0
1.8068994	-0.109593	0
2.0623896	-0.105219	0
2.3219136	-0.0992898	0
2.5825554	-0.0921456	0
2.8412532	-0.0840294	0
3.0951882	-0.0753786	0
3.3413472	-0.0665334	0
3.5770086	-0.0576396	0
3.7994508	-0.0491346	0
4.006098	-0.0409698	0
4.1945688	-0.0333882	0
4.3626762	-0.026487	0
4.5148914	-0.0196344	0
4.6337184	-0.0138024	0
4.7249892	-0.0088938	0
4.7924946	-0.00486	0
4.8333672	-0.0021384	0
4.86	0	0
