7.78	0	0
7.7547928	-0.0002334	0
7.6795602	-0.000389	0
7.5546912	0.0014004	0
7.3817418	0.0076244	0
7.1641352	0.0208504	0
6.907084	0.0420898	0
6.6158008	0.0710314	0
6.2950314	0.1068972	0
5.9499106	0.1486758	0
5.5858066	0.195278	0
5.2081654	0.2449144	0
4.822433	0.2955622	0
4.4342888	0.3439538	0
4.0468448	0.3864326	0
3.662824	0.4207424	0
3.2846382	0.4452494	0
2.9146992	0.4591756	0
2.5547964	0.4618986	0
2.2066414	0.4545854	0
1.8736574	0.4390254	0
1.5592676	0.4160744	0
1.266973	0.3865104	0
0.99973	0.3510336	0
0.7601838	0.3103442	0
0.5506684	0.2652202	0
0.3731288	0.2165952	0
0.2289654	0.1654806	0
0.1189562	0.1132768	0
0.043568	0.0623956	0
0.0037344	0.0168048	0
0.007391	-0.021395	0
0.0558604	-0.0565606	0
0.1440856	-0.0900924	0
0.2716776	-0.1199676	0
0.437625	-0.1451748	0
0.6411498	-0.1654806	0
0.8805404	-0.1810406	0
1.1536184	-0.1920104	0
1.457583	-0.1987012	0
1.7894778	-0.201502	0
2.1456462	-0.2008796	0
2.5221982	-0.1973008	0
2.9149326	-0.1911546	0
3.3194148	-0.1829078	0
3.7309768	-0.173105	0
4.144795	-0.1619018	0
4.5562014	-0.1496872	0
4.9603724	-0.1366946	0
5.35264	-0.123313	0
5.7284918	-0.1096202	0
6.083571	-0.0959274	0
6.4136764	-0.0823124	0
6.7149958	-0.0690864	0
6.9840282	-0.0562494	0
7.2174282	-0.0438792	0
7.4124728	-0.0316646	0
7.5677616	-0.0193722	0
7.6829056	-0.0084802	0
7.7551818	-0.001945	0
7.78	0	0
